last_name,first_name,birthday,gender,type,state,district,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Bridenstine,Jim,1975-06-15,M,rep,OK,1,Republican,http://bridenstine.house.gov,216 Cannon HOB; Washington DC 20515-3601,202-225-2211,https://bridenstineforms.house.gov/forms/writeyourrep/,http://bridenstine.house.gov/rss.xml,RepJBridenstine,CongressmanJimBridenstine,460003650715961,RepJimBridenstine,UC4uUpWvIK-fiOfTG_D3rX8g,B001283,02155,N00033532,,79705,412567,135894,Jim Bridenstine,1ba9a374-4bbc-11e2-8758-b64a2997a921,21354,Jim Bridenstine
Mullin,Markwayne,1977-07-26,M,rep,OK,2,Republican,http://mullin.house.gov,1113 Longworth HOB; Washington DC 20515-3602,202-225-2701,https://mullin.house.gov/contact/email-me,http://mullin.house.gov/rss.xml,RepMullin,CongressmanMarkwayneMullin,453637624684399,,,M001190,02156,N00033410,,1034045,412568,135898,Markwayne Mullin,55872562-4bbc-11e2-8758-b64a2997a921,21355,Markwayne Mullin
Perry,Scott,1962-05-27,M,rep,PA,4,Republican,http://perry.house.gov,1207 Longworth HOB; Washington DC 20515-3804,202-225-5836,http://perryforms.house.gov/forms/writeyourrep/,http://perry.house.gov/rss.xml,RepScottPerry,Rep.ScottPerry,376801102416184,RepScottPerry,UCzgrU5PT_HHRgf5hXPen4dQ,P000605,02157,N00034120,,79873,412569,59980,Scott Perry,a05aac8a-4bbc-11e2-8758-b64a2997a921,21356,Scott Perry (politician)
Rothfus,Keith,1962-04-25,M,rep,PA,12,Republican,https://rothfus.house.gov,1205 Longworth HOB; Washington DC 20515-3812,202-225-2065,https://rothfus.house.gov/email-keith,http://rothfus.house.gov/rss.xml,KeithRothfus,keithrothfus,133803223451004,reprothfus,UCPe5SCZKXEyUAMNUprj46Pg,R000598,02158,N00031253,,61949,412570,119466,Keith Rothfus,f31f081c-4bbc-11e2-8758-b64a2997a921,21357,Keith Rothfus
Cartwright,Matthew,1961-05-01,M,rep,PA,17,Democrat,http://cartwright.house.gov,1419 Longworth HOB; Washington DC 20515-3817,202-225-5546,https://cartwrightforms.house.gov/forms/writeyourrep/,http://cartwright.house.gov/rss.xml,RepCartwright,CongressmanMattCartwright,248507065275406,,UCnAOvexSGLBnYidaFzguhTQ,C001090,02159,N00034128,,79865,412571,136236,Matt Cartwright,3a43408e-4bbb-11e2-8758-b64a2997a921,21358,Matt Cartwright
Rice,Tom,1957-08-04,M,rep,SC,7,Republican,http://rice.house.gov,223 Cannon HOB; Washington DC 20515-4007,202-225-9895,https://tomriceforms.house.gov/forms/writeyourrep/,http://rice.house.gov/rss.xml,RepTomRice,reptomrice,403403083083104,RepTomRice,UCEmPVQphMGoXAfWJli68BEw,R000597,02160,N00033832,,79473,412572,132382,Tom Rice (South Carolina),33a9ef8c-4bbd-11e2-8758-b64a2997a921,21359,Tom Rice
Cruz,Ted,1970-12-22,M,sen,TX,,Republican,http://www.cruz.senate.gov,404 Russell Senate Office Building Washington DC 20510,202-224-5922,http://www.cruz.senate.gov/?p=email_senator,,SenTedCruz,SenatorTedCruz,315496455229328,sentedcruz,UCOTZ-6H1rri1lSsj6IzhUyw,C001098,02175,N00033085,S355,1019953,412573,135705,Ted Cruz,b8d4a00a-4bbb-11e2-8758-b64a2997a921,41304,Ted Cruz
Weber,Randy,1953-07-02,M,rep,TX,14,Republican,http://weber.house.gov,510 Cannon HOB; Washington DC 20515-4314,202-225-2831,https://weber.house.gov/contact/email-me,http://weber.house.gov/rss.xml,TXRandy14,TXRandy14,128891177274584,TXRandy14,UCJSZRrAcd5i1bHLjR66PZdg,W000814,02161,N00033539,,79698,412574,102026,Randy Weber,407de97a-4bbd-11e2-8758-b64a2997a921,21360,Randy Weber
O'Rourke,Beto,1972-09-26,M,rep,TX,16,Democrat,http://orourke.house.gov,1330 Longworth HOB; Washington DC 20515-4316,202-225-4831,https://orourkeforms.house.gov/forms/writeyourrep/,http://orourke.house.gov/rss.xml,RepBetoORourke,betoorourketx16,460776160654909,betoorourketx16,UClxfjz6tgqTbwYwQNy0VURg,O000170,02162,N00033540,,79697,412575,78533,Beto O'Rourke,4308607c-4bb7-11e2-8758-b64a2997a921,21361,Beto O'Rourke
Castro,Joaquin,1974-09-16,M,rep,TX,20,Democrat,http://castro.house.gov,212 Cannon HOB; Washington DC 20515-4320,202-225-3236,https://castro.house.gov/contact/email-me,http://castro.house.gov/rss.xml,JoaquinCastrotx,326420614138023,326420614138023,JoaquinCastroTX,UCsRxWnFdRiV2od1O5v5nEeQ,C001091,02163,N00033316,,63974,412576,49227,Joaquin Castro,625d409c-4bbb-11e2-8758-b64a2997a921,21362,Joaquín Castro
Williams,Roger,1949-09-13,M,rep,TX,25,Republican,http://williams.house.gov,1323 Longworth HOB; Washington DC 20515-4325,202-225-9896,https://williams.house.gov/contact/email-me,http://williams.house.gov/rss.xml,RepRWilliams,RepRogerWilliams,322383274535068,,UCBtfmMMQarjtLB9U_pWMOhw,W000816,02165,N00030602,,623742,412578,50112,Roger Williams,46eb6828-4bbd-11e2-8758-b64a2997a921,21364,Roger Williams (U.S. politician)
Veasey,Marc,1971-01-03,M,rep,TX,33,Democrat,http://veasey.house.gov,414 Cannon HOB; Washington DC 20515-4333,202-225-9897,https://veaseyforms.house.gov/forms/writeyourrep/,http://veasey.house.gov/rss.xml,RepVeasey,CongressmanMarcVeasey,394849110600016,marcveasey,UC2CRp1KF5uljZyhDRPR-72Q,V000131,02166,N00033839,,79466,412579,49671,Mark Veasey,01e1bbba-4bbd-11e2-8758-b64a2997a921,21365,Marc Veasey
Vela,Filemon,1963-02-13,M,rep,TX,34,Democrat,http://vela.house.gov,437 Cannon HOB; Washington DC 20515-4334,202-225-9901,https://forms.house.gov/vela/webforms/email-me.shtml,http://vela.house.gov/rss.xml,RepFilemonVela,USCongressmanFilemonVela,510462622331477,,,V000132,02167,N00034349,,95434,412580,137719,Filemon Vela,9636abe4-5505-11e2-bf3e-76c0a789346f,21366,"Filemon Vela, Jr."
Stewart,Chris,1960-07-15,M,rep,UT,2,Republican,http://stewart.house.gov,323 Cannon HOB; Washington DC 20515-4402,202-225-9730,https://stewart.house.gov/contact/email-me,http://stewart.house.gov/rss.xml,RepChrisStewart,RepChrisStewart,242042855928904,repchrisstewart,UCKYqzTvmQVWys-WhrCkbyPw,S001192,02168,N00033932,,68466,412581,135930,Chris Stewart,57b0efa8-4bb7-11e2-8758-b64a2997a921,21367,Chris Stewart (politician)
Kaine,Timothy,1958-02-26,M,sen,VA,,Democrat,http://www.kaine.senate.gov,231 Russell Senate Office Building Washington DC 20510,202-224-4024,http://www.kaine.senate.gov/contact,http://www.kaine.senate.gov/rss/feeds/?type=all,SenKaineOffice,SenatorKaine,482778861771212,SenatorTimKaine,UC27LgTZlUnBQoNEQFZdn9LA,K000384,02176,N00033177,S362,49219,412582,50772,Tim Kaine,gIQAem3o9O,41305,Tim Kaine
Kilmer,Derek,1974-01-01,M,rep,WA,6,Democrat,http://kilmer.house.gov,1520 Longworth HOB; Washington DC 20515-4706,202-225-5916,https://kilmer.house.gov/contact/email-me,http://kilmer.house.gov/rss.xml,RepDerekKilmer,derek.kilmer,450819048314124,,,K000381,02169,N00034453,,68310,412583,51516,Derek Kilmer,3518ebbc-4bb7-11e2-8758-b64a2997a921,21368,Derek Kilmer
Heck,Denny,1952-07-29,M,rep,WA,10,Democrat,http://dennyheck.house.gov,425 Cannon HOB; Washington DC 20515-4710,202-225-9740,https://dennyheck.house.gov/contact/email-me,http://dennyheck.house.gov/rss.xml,RepDennyHeck,CongressmanDennyHeck,547907568553615,RepDennyHeck,UCU89cl5_yhHzo-oTHiEyaRg,H001064,02170,N00031557,,9269006,412584,126058,Denny Heck,07bb54a2-4bb7-11e2-8758-b64a2997a921,21369,Dennis Heck
Pocan,Mark,1964-08-14,M,rep,WI,2,Democrat,http://pocan.house.gov,313 Cannon HOB; Washington DC 20515-4902,202-225-2906,https://pocan.house.gov/contact/email-me,http://pocan.house.gov/rss.xml,RepMarkPocan,repmarkpocan,436881033058309,repmarkpocan,UCz5b47WER_u3dUGV_Zi70dQ,P000607,02171,N00033549,,79688,412585,26238,Mark Pocan,933d8a40-4bbc-11e2-8758-b64a2997a921,21370,Mark Pocan
Kelly,Robin,1956-04-30,F,rep,IL,2,Democrat,http://robinkelly.house.gov,1239 Longworth HOB; Washington DC 20515-1302,202-225-0773,https://robinkelly.house.gov/contact/email-me,http://robinkelly.house.gov/rss.xml,RepRobinKelly,reprobinkelly,150380975141321,,UCLhcNPX2nNQLNzwKW0nEykg,K000385,02190,N00035215,,70399,412595,33384,Robin Kelly,0e9272ea-b743-11e2-b94c-b684dda07add,21371,Robin Kelly
Sanford,Marshall,1960-05-28,M,rep,SC,1,Republican,http://sanford.house.gov,2201 Rayburn HOB; Washington DC 20515-4001,202-225-3176,https://sanford.house.gov/contact/email-me,http://sanford.house.gov/rss.xml,RepSanfordSC,RepSanfordSC,118387985037658,RepSanfordSC,UCS33edNAxXe2pyFbnUUcZWA,S000051,01012,N00002424,,6513,400607,21991,Mark Sanford,gIQAd8Ty9O,29565,Mark Sanford
Smith,Jason,1980-06-16,M,rep,MO,8,Republican,http://jasonsmith.house.gov,1118 Longworth HOB; Washington DC 20515-2508,202-225-4404,https://jasonsmith.house.gov/contact/email-me,http://jasonsmith.house.gov/rss.xml,RepJasonSmith,repjasonsmith,544741092252764,RepJasonSmith,UCzj9-27Lr4gcqopmZAobXXg,S001195,02191,N00035282,,71083,412596,59318,Jason Smith (Missouri representative),,21373,Jason T. Smith
Booker,Cory,1969-04-27,M,sen,NJ,,Democrat,http://www.booker.senate.gov,359 Dirksen Senate Office Building Washington DC 20510,202-224-3224,http://www.booker.senate.gov/?p=contact,,SenBookerOfc,,,SenCoryBooker,UC6FlymqNS1VettnVZa7goPA,B001288,02194,N00035267,S370,84679,412598,76151,Cory Booker,,,Cory Booker
Clark,Katherine,1963-07-17,F,rep,MA,5,Democrat,https://katherineclark.house.gov,1721 Longworth HOB; Washington DC 20515-2105,202-225-2836,https://katherineclark.house.gov/index.cfm/email-me,,RepKClark,CongresswomanClark,1408040802774787,,UCgaI52w7QKI8LtkSeCCmSuw,C001101,02196,N00035278,,73178,412600,35858,Katherine Clark,,,Katherine Clark
Byrne,Bradley,1955-02-16,M,rep,AL,1,Republican,https://byrne.house.gov,119 Cannon HOB; Washington DC 20515-0101,202-225-4931,https://byrne.house.gov/contact/email-me,,RepByrne,RepByrne,1374832002773142,,UCRUXmqQbrKo0T6xi_GT7TEA,B001289,02197,N00035380,,73486,412601,27584,Bradley Byrne,,,Bradley Byrne
Jolly,David,1972-10-31,M,rep,FL,13,Republican,http://jolly.house.gov,1728 Longworth HOB; Washington DC 20515-0913,202-225-5961,https://jolly.house.gov/contact/email-me,,USRepDavidJolly,repdavidjolly,712496765463007,,UCmZt80RWeJF6F-cBw7zjP0g,J000296,02199,N00035717,,73783,412603,146146,David Jolly,,,David Jolly
Clawson,Curtis,1959-09-28,M,rep,FL,19,Republican,http://clawson.house.gov,228 Cannon HOB; Washington DC 20515-0919,202-225-2536,,,RepCurtClawson,RepCurtClawson,,,,C001102,02200,N00035854,,75516,412604,148899,,,,Curt Clawson
Brat,David,1964-07-27,M,rep,VA,7,Republican,http://brat.house.gov,330 Cannon HOB; Washington DC 20515-4607,202-225-2815,http://brat.house.gov/contact,,RepDaveBrat,RepDaveBrat,,,,B001290,02203,N00036013,,75248,412605,,David Brat,,,Dave Brat
Norcross,Donald,1958-12-13,M,rep,NJ,1,Democrat,http://norcross.house.gov,1531 Longworth HOB; Washington DC 20515-3001,202-225-6501,http://norcross.house.gov/contact,,DonaldNorcross,DonaldNorcrossNJ,,,UC7kXK_PyDiOT8YrdP0jYZHw,N000188,02202,N00036154,,76311,412606,,Donald Norcross,,,Donald Norcross
Adams,Alma,1946-05-27,F,rep,NC,12,Democrat,http://adams.house.gov,222 Cannon HOB; Washington DC 20515-3312,202-225-1510,http://adams.house.gov/contact,,RepAdams,CongresswomanAdams,,,,A000370,02201,N00035451,,76386,412607,,Alma Adams,,,Alma Adams
Dold,Bob,1969-06-23,M,rep,IL,10,Republican,https://dold.house.gov,221 Cannon HOB; Washington DC 20515-1310,202-225-4835,,,RepDold,RepDold,,,,D000613,02013,N00031103,,,412420,116548,,,21127,Robert Dold
Guinta,Frank,1970-09-26,M,rep,NH,1,Republican,https://guinta.house.gov,326 Cannon HOB; Washington DC 20515-2901,202-225-5456,,,RepFrankGuinta,repfrankguinta,,,,G000570,02038,N00030801,,,412447,42946,,,21152,Frank Guinta
Palmer,Gary,1954-05-14,M,rep,AL,6,Republican,https://palmer.house.gov,206 Cannon HOB; Washington DC 20515-0106,202-225-4921,,,USRepGaryPalmer,USRepresentativeGaryPalmer,,,,P000609,02221,N00035691,,,412608,,,,,Gary Palmer (politician)
Hill,French,1956-12-05,M,rep,AR,2,Republican,https://hill.house.gov,1229 Longworth HOB; Washington DC 20515-0402,202-225-2506,,,RepFrenchHill,RepFrenchHill,,,,H001072,02223,N00035792,,,412609,,,,,French Hill (politician)
Westerman,Bruce,1967-11-18,M,rep,AR,4,Republican,https://westerman.house.gov,130 Cannon HOB; Washington DC 20515-0404,202-225-3772,,,RepWesterman,RepWesterman,,,,W000821,02224,N00035527,,,412610,,,,,Bruce Westerman
McSally,Martha,1966-03-22,F,rep,AZ,2,Republican,https://mcsally.house.gov,1029 Longworth HOB; Washington DC 20515-0302,202-225-2542,,,RepMcSally,RepMcSally,,,,M001197,02225,N00033982,,,412611,,,,,Martha McSally
Gallego,Ruben,1979-11-20,M,rep,AZ,7,Democrat,https://rubengallego.house.gov,1218 Longworth HOB; Washington DC 20515-0307,202-225-4065,,,RepRubenGallego,RepRubenGallego,,,,G000574,02226,N00036097,,,412612,,,,,Ruben Gallego
DeSaulnier,Mark,1952-03-31,M,rep,CA,11,Democrat,https://desaulnier.house.gov,327 Cannon HOB; Washington DC 20515-0511,202-225-2095,,,RepDeSaulnier,RepMarkDeSaulnier,,,,D000623,02227,N00030709,,,412613,,,,,Mark DeSaulnier
Knight,Steve,1966-12-17,M,rep,CA,25,Republican,https://knight.house.gov,1023 Longworth HOB; Washington DC 20515-0525,202-225-1956,,,SteveKnight25,RepresentativeSteveKnight,,,,K000387,02228,N00035820,,,412614,,,,,Steve Knight (politician)
Aguilar,Pete,1979-06-19,M,rep,CA,31,Democrat,https://aguilar.house.gov,1223 Longworth HOB; Washington DC 20515-0531,202-225-3201,,,reppeteaguilar,reppeteaguilar,,,,A000371,02229,N00033997,,,412615,,,,,Pete Aguilar
Lieu,Ted,1969-03-29,M,rep,CA,33,Democrat,https://lieu.house.gov,415 Cannon HOB; Washington DC 20515-0533,202-225-3976,,,RepTedLieu,RepTedLieu,,,,L000582,02230,N00035825,,,412616,,,,,Ted Lieu
Torres,Norma,1965-04-04,F,rep,CA,35,Democrat,https://torres.house.gov,516 Cannon HOB; Washington DC 20515-0535,202-225-6161,,,NormaJTorres,RepNormaTorres,,,,T000474,02231,N00036107,,,412617,,,,,Norma Torres
Walters,Mimi,1962-05-14,F,rep,CA,45,Republican,https://walters.house.gov,236 Cannon HOB; Washington DC 20515-0545,202-225-5611,,,RepMimiWalters,RepMimiWalters,,,,W000820,02232,N00035391,,,412618,,,,,Mimi Walters
Buck,Ken,1959-02-16,M,rep,CO,4,Republican,https://buck.house.gov,416 Cannon HOB; Washington DC 20515-0604,202-225-4676,,,RepKenBuck,repkenbuck,,,,B001297,02233,N00030829,,,412619,,,,,Ken Buck
Graham,Gwen,1963-01-31,F,rep,FL,2,Democrat,https://graham.house.gov,1213 Longworth HOB; Washington DC 20515-0902,202-225-5235,,,RepGwenGraham,repgwengraham,,,,G000575,02234,N00035688,,,412620,,,,,Gwen Graham
Curbelo,Carlos,1980-03-01,M,rep,FL,26,Republican,http://curbelo.house.gov,1429 Longworth HOB; Washington DC 20515-0926,202-225-2778,,,RepCurbelo,repcurbelo,,,,C001107,02235,N00035403,,,412621,,,,,Carlos Curbelo (politician)
Carter,Buddy,1957-09-06,M,rep,GA,1,Republican,http://buddycarter.house.gov,432 Cannon HOB; Washington DC 20515-1001,202-225-5831,,,RepBuddyCarter,congressmanbuddycarter,,,,C001103,02236,N00035346,,,412622,,,,,Buddy Carter
Hice,Jody,1960-04-22,M,rep,GA,10,Republican,https://hice.house.gov,1516 Longworth HOB; Washington DC 20515-1010,202-225-4101,,,congressmanhice,CongressmanJodyHice,,,,H001071,02237,N00032243,,,412623,,,,,Jody Hice
Loudermilk,Barry,1963-12-22,M,rep,GA,11,Republican,http://loudermilk.house.gov,238 Cannon HOB; Washington DC 20515-1011,202-225-2931,,,RepLoudermilk,reploudermilk,,,,L000583,02238,N00035347,,,412624,,,,,Barry Loudermilk
Allen,Rick,1951-11-07,M,rep,GA,12,Republican,http://allen.house.gov,513 Cannon HOB; Washington DC 20515-1012,202-225-2823,,,reprickallen,CongressmanRickAllen,,,,A000372,02239,N00033720,,,412625,,,,,Rick W. Allen
Takai,Mark,1967-07-01,M,rep,HI,1,Democrat,https://takai.house.gov,422 Cannon HOB; Washington DC 20515-1101,202-225-2726,,,RepMarkTakai,repmarktakai,,,,T000473,02240,N00035535,,,412626,,,,,Mark Takai
Blum,Rod,1955-04-26,M,rep,IA,1,Republican,https://blum.house.gov,213 Cannon HOB; Washington DC 20515-1501,202-225-2911,,,RepRodBlum,congressmanrodblum,,,,B001294,02241,N00033744,,,412627,,,,,Rod Blum
Young,David,1968-05-11,M,rep,IA,3,Republican,https://davidyoung.house.gov,515 Cannon HOB; Washington DC 20515-1503,202-225-5476,,,RepDavidYoung,RepDavidYoung,,,,Y000066,02242,N00035509,,,412628,,,,,David Young (politician)
Bost,Mike,1960-12-30,M,rep,IL,12,Republican,https://bost.house.gov,1440 Longworth HOB; Washington DC 20515-1312,202-225-5661,,,RepBost,RepBost,,,,B001295,02243,N00035420,,,412629,,,,,Mike Bost
Abraham,Ralph,1954-09-16,M,rep,LA,5,Republican,https://abraham.house.gov,417 Cannon HOB; Washington DC 20515-1805,202-225-8490,,,RepAbraham,CongressmanRalphAbraham,,,,A000374,02244,N00036633,,,412630,,,,,Ralph Abraham (politician)
Graves,Garret,1972-01-31,M,rep,LA,6,Republican,https://garretgraves.house.gov,204 Cannon HOB; Washington DC 20515-1806,202-225-3901,,,RepGarretGraves,CongressmanGarretGraves,,,,G000577,02245,N00036135,,,412631,,,,,Garret Graves
Moulton,Seth,1978-10-24,M,rep,MA,6,Democrat,https://moulton.house.gov,1408 Longworth HOB; Washington DC 20515-2106,202-225-8020,,,teammoulton,CongressmanSethMoulton,,,,M001196,02246,N00035431,,,412632,,,,,Seth Moulton
Poliquin,Bruce,1953-11-01,M,rep,ME,2,Republican,https://poliquin.house.gov,426 Cannon HOB; Washington DC 20515-1902,202-225-6306,,,RepPoliquin,RepPoliquin,,,,P000611,02247,N00034584,,,412633,,,,,Bruce Poliquin
Moolenaar,John,1961-05-08,M,rep,MI,4,Republican,https://moolenaar.house.gov,117 Cannon HOB; Washington DC 20515-2204,202-225-3561,,,RepMoolenaar,RepMoolenaar,,,,M001194,02248,N00036275,,,412634,,,,,John Moolenaar
Bishop,Mike,1967-03-18,M,rep,MI,8,Republican,https://mikebishop.house.gov,428 Cannon HOB; Washington DC 20515-2208,202-225-4872,,,RepMikeBishop,RepMikeBishop,,,,B001293,02249,N00036449,,,412635,,,,,Mike Bishop (politician)
Trott,Dave,1960-10-16,M,rep,MI,11,Republican,https://trott.house.gov,1722 Longworth HOB; Washington DC 20515-2211,202-225-8171,,,repdavetrott,CongressmanDaveTrott,,,,T000475,02250,N00035607,,,412636,,,,,Dave Trott (politician)
Dingell,Debbie,1953-11-23,F,rep,MI,12,Democrat,https://debbiedingell.house.gov,116 Cannon HOB; Washington DC 20515-2212,202-225-4071,,,RepDebDingell,RepDebbieDingell,,,,D000624,02251,N00036149,,,412637,,,,,Debbie Dingell
Lawrence,Brenda,1954-10-18,F,rep,MI,14,Democrat,https://lawrence.house.gov,1237 Longworth HOB; Washington DC 20515-2214,202-225-5802,,,RepLawrence,395759603917487,395759603917487,,,L000581,02252,N00034068,,,412638,,,,,Brenda Lawrence
Emmer,Tom,1961-03-03,M,rep,MN,6,Republican,https://emmer.house.gov,503 Cannon HOB; Washington DC 20515-2306,202-225-2331,,,RepTomEmmer,reptomemmer,,,,E000294,02253,N00035440,,,412639,,,,,Tom Emmer
Zinke,Ryan,1961-11-01,M,rep,MT,0,Republican,https://zinke.house.gov,113 Cannon HOB; Washington DC 20515-2600,202-225-3211,,,RepRyanZinke,CongressmanRyanZinke,,,,Z000018,02254,N00035616,,,412640,,,,,Ryan Zinke
Rouzer,David,1972-02-16,M,rep,NC,7,Republican,https://rouzer.house.gov,424 Cannon HOB; Washington DC 20515-3307,202-225-2731,,,RepDavidRouzer,1579216395649220,1579216395649220,,,R000603,02256,N00033527,,,412641,,,,,David Rouzer
Ashford,Brad,1949-11-10,M,rep,NE,2,Democrat,https://ashford.house.gov,107 Cannon HOB; Washington DC 20515-2702,202-225-4155,,,RepBradAshford,RepBradAshford,,,,A000373,02257,N00005293,,,412642,,,,,Brad Ashford
MacArthur,Tom,1960-10-16,M,rep,NJ,3,Republican,https://macarthur.house.gov,506 Cannon HOB; Washington DC 20515-3003,202-225-4765,,,RepTomMacArthur,CongressmanTomMacArthur,,,,M001193,02258,N00036155,,,412643,,,,,Tom MacArthur
Watson Coleman,Bonnie,1945-02-06,F,rep,NJ,12,Democrat,https://watsoncoleman.house.gov,126 Cannon HOB; Washington DC 20515-3012,202-225-5801,,,,RepBonnieWatsonColeman,,,UCrxEaX0VKZKwg3930du2D5A,W000822,02259,N00036158,,,412644,,,,,Bonnie Watson Coleman
Hardy,Cresent,1957-06-23,M,rep,NV,4,Republican,https://hardy.house.gov,430 Cannon HOB; Washington DC 20515-2804,202-225-9894,,,RepHardy,RepCresentHardy,320612381469421,RepHardy,UCc8E6NWCdgrXjBVI2NNPYdA,H001070,02260,N00035628,,,412645,,,,,Cresent Hardy
Zeldin,Lee,1980-01-30,M,rep,NY,1,Republican,https://zeldin.house.gov,1517 Longworth HOB; Washington DC 20515-3201,202-225-3826,,,RepLeeZeldin,RepLeeZeldin,,,,Z000017,02261,N00029404,,,412646,,,,,Lee Zeldin
Rice,Kathleen,1965-02-15,F,rep,NY,4,Democrat,http://kathleenrice.house.gov,1508 Longworth HOB; Washington DC 20515-3204,202-225-5516,,,RepKathleenRice,RepKathleenRice,,,,R000602,02262,N00035927,,,412647,,,,,Kathleen Rice
Stefanik,Elise,1984-07-02,F,rep,NY,21,Republican,https://stefanik.house.gov,512 Cannon HOB; Washington DC 20515-3221,202-225-4611,,,RepStefanik,RepEliseStefanik,,,,S001196,02263,N00035523,,,412648,,,,,Elise Stefanik
Katko,John,1962-11-09,M,rep,NY,24,Republican,https://katko.house.gov,1123 Longworth HOB; Washington DC 20515-3224,202-225-3701,,,RepJohnKatko,RepJohnKatko,,,,K000386,02264,N00035934,,,412649,,,,,John Katko
Russell,Steve,1963-05-25,M,rep,OK,5,Republican,https://russell.house.gov,128 Cannon HOB; Washington DC 20515-3605,202-225-2132,,,RepRussell,reprussell,,,,R000604,02265,N00036175,,,412650,,,,,Steve Russell (politician)
Costello,Ryan,1976-09-07,M,rep,PA,6,Republican,https://costello.house.gov,427 Cannon HOB; Washington DC 20515-3806,202-225-4315,,,RepRyanCostello,CongressmanRyanCostello,,,,C001106,02266,N00031064,,,412651,,,,,Ryan Costello
Boyle,Brendan,1977-02-06,M,rep,PA,13,Democrat,https://boyle.house.gov,118 Cannon HOB; Washington DC 20515-3813,202-225-6111,,,RepBrendanBoyle,CongressmanBoyle,,,,B001296,02267,N00035307,,,412652,,,,,Brendan Boyle
Ratcliffe,John,1965-10-20,M,rep,TX,4,Republican,https://ratcliffe.house.gov,325 Cannon HOB; Washington DC 20515-4304,202-225-6673,,,RepRatcliffe,RepRatcliffe,,,,R000601,02268,N00035972,,,412653,,,,,John Ratcliffe (American politician)
